first_name,last_name,gender,matriculation_year,matriculation_number,student_id,college,class_of,level,level_for_sorting
Tracy,Chaney,F,2022,1642,2022-1642,STM,2026,Junior,2
Debra,Beltran,F,2022,1643,2022-1643,STB,2026,Junior,2
Elizabeth,Whitehead,F,2022,1644,2022-1644,STL,2026,Junior,2
Brenda,Evans,F,2022,1645,2022-1645,STM,2026,Junior,2
Brooke,Mcdaniel,F,2022,1646,2022-1646,STC,2026,Junior,2
Carrie,Ryan,F,2022,1647,2022-1647,STL,2026,Junior,2
Sherry,Scott,F,2022,1648,2022-1648,STB,2026,Junior,2
Jessica,Hanson,F,2022,1649,2022-1649,STM,2026,Junior,2
Jasmine,Chung,F,2022,1650,2022-1650,STB,2026,Junior,2
Sydney,Smith,F,2022,1651,2022-1651,STL,2026,Junior,2
Nina,Smith,F,2022,1652,2022-1652,STM,2026,Junior,2
Vanessa,Oneal,F,2022,1653,2022-1653,STC,2026,Junior,2
Paula,Contreras,F,2022,1654,2022-1654,STB,2026,Junior,2
Julie,Fisher,F,2022,1655,2022-1655,STL,2026,Junior,2
Rebecca,Hoover,F,2022,1656,2022-1656,STC,2026,Junior,2
Margaret,Newman,F,2022,1657,2022-1657,STM,2026,Junior,2
Alice,Bartlett,F,2022,1658,2022-1658,STC,2026,Junior,2
Lisa,Salas,F,2022,1659,2022-1659,STC,2026,Junior,2
Tracy,Sparks,F,2022,1660,2022-1660,STB,2026,Junior,2
Lori,Ramirez,F,2022,1661,2022-1661,STM,2026,Junior,2
Jennifer,Bauer,F,2022,1662,2022-1662,STC,2026,Junior,2
Jennifer,Bates,F,2022,1663,2022-1663,STL,2026,Junior,2
Melissa,Estrada,F,2022,1664,2022-1664,STB,2026,Junior,2
Mackenzie,Patel,F,2022,1665,2022-1665,STM,2026,Junior,2
Joyce,Cantrell,F,2022,1666,2022-1666,STL,2026,Junior,2
Morgan,Taylor,F,2022,1667,2022-1667,STC,2026,Junior,2
Julie,Anderson,F,2022,1668,2022-1668,STL,2026,Junior,2
Sheila,Jones,F,2022,1669,2022-1669,STL,2026,Junior,2
Kim,Ramos,F,2022,1670,2022-1670,STC,2026,Junior,2
Sabrina,Walker,F,2022,1671,2022-1671,STB,2026,Junior,2
Tamara,Richardson,F,2022,1672,2022-1672,STC,2026,Junior,2
Carla,Elliott,F,2022,1673,2022-1673,STM,2026,Junior,2
Samantha,Cook,F,2022,1674,2022-1674,STM,2026,Junior,2
Emily,Johnson,F,2022,1675,2022-1675,STB,2026,Junior,2
Dawn,Ingram,F,2022,1676,2022-1676,STB,2026,Junior,2
Amy,Thompson,F,2022,1677,2022-1677,STL,2026,Junior,2
Michelle,Neal,F,2022,1678,2022-1678,STM,2026,Junior,2
Samantha,Powell,F,2022,1679,2022-1679,STC,2026,Junior,2
Stacie,Jones,F,2022,1680,2022-1680,STM,2026,Junior,2
Tammy,Brown,F,2022,1681,2022-1681,STL,2026,Junior,2
Tasha,Moore,F,2022,1682,2022-1682,STB,2026,Junior,2
Ashley,Neal,F,2022,1683,2022-1683,STL,2026,Junior,2
Caitlyn,Blair,F,2022,1684,2022-1684,STB,2026,Junior,2
Natasha,Mendoza,F,2022,1685,2022-1685,STB,2026,Junior,2
Jennifer,Buck,F,2022,1686,2022-1686,STC,2026,Junior,2
April,Leach,F,2022,1687,2022-1687,STM,2026,Junior,2
Nancy,Powell,F,2022,1688,2022-1688,STB,2026,Junior,2
Stacy,Torres,F,2022,1689,2022-1689,STL,2026,Junior,2
Margaret,Meadows,F,2022,1690,2022-1690,STM,2026,Junior,2
Sarah,Parker,F,2022,1691,2022-1691,STM,2026,Junior,2
Taylor,Harris,F,2022,1692,2022-1692,STC,2026,Junior,2
Abigail,Mckenzie,F,2022,1693,2022-1693,STM,2026,Junior,2
Julie,Carney,F,2022,1694,2022-1694,STC,2026,Junior,2
Jennifer,Eaton,F,2022,1695,2022-1695,STM,2026,Junior,2
Jamie,Watson,F,2022,1696,2022-1696,STB,2026,Junior,2
Jessica,Hammond,F,2022,1697,2022-1697,STM,2026,Junior,2
Caitlin,Hurley,F,2022,1698,2022-1698,STM,2026,Junior,2
Brandi,Lindsey,F,2022,1699,2022-1699,STM,2026,Junior,2
Cynthia,Smith,F,2022,1700,2022-1700,STM,2026,Junior,2
Melissa,Young,F,2022,1701,2022-1701,STB,2026,Junior,2
Sarah,Dorsey,F,2022,1702,2022-1702,STL,2026,Junior,2
Amanda,Wilson,F,2022,1703,2022-1703,STB,2026,Junior,2
Susan,Mills,F,2022,1704,2022-1704,STB,2026,Junior,2
Kylie,Miles,F,2022,1705,2022-1705,STM,2026,Junior,2
Angela,May,F,2022,1706,2022-1706,STB,2026,Junior,2
Laura,Johnson,F,2022,1707,2022-1707,STB,2026,Junior,2
Margaret,Smith,F,2022,1708,2022-1708,STC,2026,Junior,2
Meagan,Christian,F,2022,1709,2022-1709,STL,2026,Junior,2
Nicole,Moran,F,2022,1710,2022-1710,STL,2026,Junior,2
Whitney,Owen,F,2022,1711,2022-1711,STC,2026,Junior,2
Cheryl,Pratt,F,2022,1712,2022-1712,STB,2026,Junior,2
Lisa,Chaney,F,2022,1713,2022-1713,STM,2026,Junior,2
Tina,Lopez,F,2022,1714,2022-1714,STM,2026,Junior,2
Debra,Wilkinson,F,2022,1715,2022-1715,STM,2026,Junior,2
Jamie,Miller,F,2022,1716,2022-1716,STB,2026,Junior,2
Allison,Hansen,F,2022,1717,2022-1717,STB,2026,Junior,2
Veronica,Sims,F,2022,1718,2022-1718,STM,2026,Junior,2
Mariah,Foster,F,2022,1719,2022-1719,STB,2026,Junior,2
Heather,Lee,F,2022,1720,2022-1720,STC,2026,Junior,2
Jennifer,Porter,F,2022,1721,2022-1721,STM,2026,Junior,2
Loretta,Acosta,F,2022,1722,2022-1722,STC,2026,Junior,2
Maria,Roberts,F,2022,1723,2022-1723,STM,2026,Junior,2
Michelle,Barnes,F,2022,1724,2022-1724,STL,2026,Junior,2
Stacey,Smith,F,2022,1725,2022-1725,STB,2026,Junior,2
Courtney,Griffin,F,2022,1726,2022-1726,STB,2026,Junior,2
Lindsay,Day,F,2022,1727,2022-1727,STC,2026,Junior,2
Laura,Davis,F,2022,1728,2022-1728,STM,2026,Junior,2
Julie,Stephens,F,2022,1729,2022-1729,STB,2026,Junior,2
Nicole,White,F,2022,1730,2022-1730,STM,2026,Junior,2
Angela,Green,F,2022,1731,2022-1731,STM,2026,Junior,2
Kelli,Davis,F,2022,1732,2022-1732,STB,2026,Junior,2
Andrea,Johnson,F,2022,1733,2022-1733,STL,2026,Junior,2
Cynthia,Calhoun,F,2022,1734,2022-1734,STB,2026,Junior,2
Katelyn,Kirk,F,2022,1735,2022-1735,STL,2026,Junior,2
Angela,Greene,F,2022,1736,2022-1736,STM,2026,Junior,2
Sandy,Davis,F,2022,1737,2022-1737,STC,2026,Junior,2
Gina,Vincent,F,2022,1738,2022-1738,STB,2026,Junior,2
Laura,Tate,F,2022,1739,2022-1739,STM,2026,Junior,2
Lindsey,Martin,F,2022,1740,2022-1740,STL,2026,Junior,2
Doris,Olson,F,2022,1741,2022-1741,STC,2026,Junior,2
Katie,Ingram,F,2022,1742,2022-1742,STC,2026,Junior,2
Megan,Hobbs,F,2022,1743,2022-1743,STB,2026,Junior,2
Lauren,Orr,F,2022,1744,2022-1744,STB,2026,Junior,2
Traci,Kirk,F,2022,1745,2022-1745,STB,2026,Junior,2
Raven,Keller,F,2022,1746,2022-1746,STM,2026,Junior,2
Melanie,Franklin,F,2022,1747,2022-1747,STB,2026,Junior,2
Jamie,Hale,F,2022,1748,2022-1748,STL,2026,Junior,2
Kathy,Morales,F,2022,1749,2022-1749,STL,2026,Junior,2
Angela,Gillespie,F,2022,1750,2022-1750,STC,2026,Junior,2
Taylor,Baker,F,2022,1751,2022-1751,STC,2026,Junior,2
Kathryn,Estrada,F,2022,1752,2022-1752,STB,2026,Junior,2
Kelly,Myers,F,2022,1753,2022-1753,STL,2026,Junior,2
Alison,Velazquez,F,2022,1754,2022-1754,STB,2026,Junior,2
Jamie,Jenkins,F,2022,1755,2022-1755,STM,2026,Junior,2
Sarah,Thompson,F,2022,1756,2022-1756,STM,2026,Junior,2
Alicia,Jimenez,F,2022,1757,2022-1757,STM,2026,Junior,2
Lori,Paul,F,2022,1758,2022-1758,STC,2026,Junior,2
Evelyn,Hart,F,2022,1759,2022-1759,STM,2026,Junior,2
Shannon,Williams,F,2022,1760,2022-1760,STL,2026,Junior,2
Kelli,Alexander,F,2022,1761,2022-1761,STC,2026,Junior,2
Brittany,Sanders,F,2022,1762,2022-1762,STB,2026,Junior,2
Kendra,Henry,F,2022,1763,2022-1763,STM,2026,Junior,2
Pamela,Sharp,F,2022,1764,2022-1764,STB,2026,Junior,2
Cassidy,Watson,F,2022,1765,2022-1765,STL,2026,Junior,2
Jennifer,Gregory,F,2022,1766,2022-1766,STM,2026,Junior,2
Monica,Thomas,F,2022,1767,2022-1767,STM,2026,Junior,2
Renee,Ibarra,F,2022,1768,2022-1768,STB,2026,Junior,2
Lisa,Brown,F,2022,1769,2022-1769,STB,2026,Junior,2
Peggy,Calhoun,F,2022,1770,2022-1770,STB,2026,Junior,2
Amy,Pena,F,2022,1771,2022-1771,STM,2026,Junior,2
Jennifer,Brown,F,2022,1772,2022-1772,STC,2026,Junior,2
Tina,White,F,2022,1773,2022-1773,STB,2026,Junior,2
Morgan,Stuart,F,2022,1774,2022-1774,STB,2026,Junior,2
Sara,Scott,F,2022,1775,2022-1775,STB,2026,Junior,2
Kelly,Moore,F,2022,1776,2022-1776,STM,2026,Junior,2
Danielle,Williams,F,2022,1777,2022-1777,STM,2026,Junior,2
Erin,Martin,F,2022,1778,2022-1778,STL,2026,Junior,2
Sandra,Smith,F,2022,1779,2022-1779,STB,2026,Junior,2
Amanda,Douglas,F,2022,1780,2022-1780,STL,2026,Junior,2
Abigail,Paul,F,2022,1781,2022-1781,STB,2026,Junior,2
Samantha,Fuller,F,2022,1782,2022-1782,STL,2026,Junior,2
Kelly,Bailey,F,2022,1783,2022-1783,STM,2026,Junior,2
Leah,Bell,F,2022,1784,2022-1784,STM,2026,Junior,2
Kimberly,Case,F,2022,1785,2022-1785,STB,2026,Junior,2
Michelle,Mercado,F,2022,1786,2022-1786,STC,2026,Junior,2
Erin,Johnson,F,2022,1787,2022-1787,STB,2026,Junior,2
Angela,Reynolds,F,2022,1788,2022-1788,STC,2026,Junior,2
Sherri,Gonzalez,F,2022,1789,2022-1789,STL,2026,Junior,2
Nicole,Sanders,F,2022,1790,2022-1790,STB,2026,Junior,2
Abigail,Butler,F,2022,1791,2022-1791,STL,2026,Junior,2
Bridget,Carroll,F,2022,1792,2022-1792,STM,2026,Junior,2
Rose,Middleton,F,2022,1793,2022-1793,STL,2026,Junior,2
Jeanne,Johnston,F,2022,1794,2022-1794,STL,2026,Junior,2
Suzanne,Decker,F,2022,1795,2022-1795,STM,2026,Junior,2
Jessica,Thompson,F,2022,1796,2022-1796,STM,2026,Junior,2
Heather,Scott,F,2022,1797,2022-1797,STC,2026,Junior,2
Mary,Hernandez,F,2022,1798,2022-1798,STM,2026,Junior,2
Whitney,Lee,F,2022,1799,2022-1799,STL,2026,Junior,2
Kristie,Wong,F,2022,1800,2022-1800,STL,2026,Junior,2
Janice,Murray,F,2022,1801,2022-1801,STL,2026,Junior,2
Danielle,Powers,F,2022,1802,2022-1802,STM,2026,Junior,2
Donna,Boone,F,2022,1803,2022-1803,STL,2026,Junior,2
Kimberly,Dean,F,2022,1804,2022-1804,STB,2026,Junior,2
Julie,Conrad,F,2022,1805,2022-1805,STL,2026,Junior,2
Diana,Fleming,F,2022,1806,2022-1806,STL,2026,Junior,2
Melinda,Benton,F,2022,1807,2022-1807,STL,2026,Junior,2
Jill,Gaines,F,2022,1808,2022-1808,STC,2026,Junior,2
Wanda,Carpenter,F,2022,1809,2022-1809,STL,2026,Junior,2
Mary,Price,F,2022,1810,2022-1810,STM,2026,Junior,2
Norma,Chan,F,2022,1811,2022-1811,STL,2026,Junior,2
Jasmine,Flores,F,2022,1812,2022-1812,STL,2026,Junior,2
Caitlin,Williamson,F,2022,1813,2022-1813,STM,2026,Junior,2
Sharon,Bush,F,2022,1814,2022-1814,STL,2026,Junior,2
Mary,Fleming,F,2022,1815,2022-1815,STC,2026,Junior,2
Ashley,Herman,F,2022,1816,2022-1816,STL,2026,Junior,2
Nancy,Davis,F,2022,1817,2022-1817,STC,2026,Junior,2
Barbara,Curry,F,2022,1818,2022-1818,STL,2026,Junior,2
Belinda,Macias,F,2022,1819,2022-1819,STL,2026,Junior,2
Nancy,Sherman,F,2022,1820,2022-1820,STB,2026,Junior,2
Pamela,Lucas,F,2022,1821,2022-1821,STC,2026,Junior,2
Tracy,Kramer,F,2022,1822,2022-1822,STB,2026,Junior,2
Alexandra,Goodwin,F,2022,1823,2022-1823,STB,2026,Junior,2
Heather,Howard,F,2022,1824,2022-1824,STL,2026,Junior,2
Christine,Blake,F,2022,1825,2022-1825,STB,2026,Junior,2
Melanie,Gibson,F,2022,1826,2022-1826,STB,2026,Junior,2
Janet,Woods,F,2022,1827,2022-1827,STM,2026,Junior,2
Karen,Nunez,F,2022,1828,2022-1828,STB,2026,Junior,2
Madeline,Farrell,F,2022,1829,2022-1829,STC,2026,Junior,2
Wendy,West,F,2022,1830,2022-1830,STL,2026,Junior,2
Jill,Price,F,2022,1831,2022-1831,STM,2026,Junior,2
Carrie,White,F,2022,1832,2022-1832,STC,2026,Junior,2
Sherri,Ryan,F,2022,1833,2022-1833,STB,2026,Junior,2
Veronica,Rivera,F,2022,1834,2022-1834,STL,2026,Junior,2
Veronica,Green,F,2022,1835,2022-1835,STL,2026,Junior,2
April,Lewis,F,2022,1836,2022-1836,STM,2026,Junior,2
Carol,Hall,F,2022,1837,2022-1837,STM,2026,Junior,2
Jennifer,Hicks,F,2022,1838,2022-1838,STC,2026,Junior,2
Megan,Jacobson,F,2022,1839,2022-1839,STC,2026,Junior,2
Mary,Scott,F,2022,1840,2022-1840,STM,2026,Junior,2
Andrea,Owens,F,2022,1841,2022-1841,STM,2026,Junior,2
Brianna,Santos,F,2022,1842,2022-1842,STM,2026,Junior,2
Savannah,Allen,F,2022,1843,2022-1843,STL,2026,Junior,2
Kelsey,Myers,F,2022,1844,2022-1844,STM,2026,Junior,2
Mary,Myers,F,2022,1845,2022-1845,STC,2026,Junior,2
Susan,Gonzalez,F,2022,1846,2022-1846,STB,2026,Junior,2
Mercedes,Mitchell,F,2022,1847,2022-1847,STM,2026,Junior,2
Julia,Decker,F,2022,1848,2022-1848,STC,2026,Junior,2
Gina,Burgess,F,2022,1849,2022-1849,STM,2026,Junior,2
Amber,Brown,F,2022,1850,2022-1850,STB,2026,Junior,2
Sarah,Gillespie,F,2022,1851,2022-1851,STB,2026,Junior,2
Kara,Smith,F,2022,1852,2022-1852,STM,2026,Junior,2
Deborah,Barker,F,2022,1853,2022-1853,STC,2026,Junior,2
Brenda,Quinn,F,2022,1854,2022-1854,STM,2026,Junior,2
Jennifer,Mccoy,F,2022,1855,2022-1855,STC,2026,Junior,2
Mary,Black,F,2022,1856,2022-1856,STB,2026,Junior,2
Susan,Coleman,F,2022,1857,2022-1857,STB,2026,Junior,2
Pamela,Wilson,F,2022,1858,2022-1858,STM,2026,Junior,2
Heather,Ramos,F,2022,1859,2022-1859,STL,2026,Junior,2
Angela,Hoffman,F,2022,1860,2022-1860,STM,2026,Junior,2
Margaret,Williamson,F,2022,1861,2022-1861,STL,2026,Junior,2
Lori,Tran,F,2022,1862,2022-1862,STC,2026,Junior,2
Kendra,Huynh,F,2022,1863,2022-1863,STB,2026,Junior,2
Anna,Acosta,F,2022,1864,2022-1864,STM,2026,Junior,2
Carrie,Moore,F,2022,1865,2022-1865,STB,2026,Junior,2
Lori,Bautista,F,2022,1866,2022-1866,STM,2026,Junior,2
Jacqueline,Reeves,F,2022,1867,2022-1867,STB,2026,Junior,2
Deborah,Rich,F,2022,1868,2022-1868,STC,2026,Junior,2
Jennifer,Davis,F,2022,1869,2022-1869,STL,2026,Junior,2
Amy,Lawson,F,2022,1870,2022-1870,STB,2026,Junior,2
Michelle,Martinez,F,2022,1871,2022-1871,STL,2026,Junior,2
Jessica,Beasley,F,2022,1872,2022-1872,STB,2026,Junior,2
Linda,Alexander,F,2022,1873,2022-1873,STC,2026,Junior,2
Stephanie,Ray,F,2022,1874,2022-1874,STB,2026,Junior,2
Patricia,Lin,F,2022,1875,2022-1875,STB,2026,Junior,2
Lori,Nelson,F,2022,1876,2022-1876,STB,2026,Junior,2
Amy,Martin,F,2022,1877,2022-1877,STC,2026,Junior,2
Megan,Garcia,F,2022,1878,2022-1878,STL,2026,Junior,2
Heather,Parsons,F,2022,1879,2022-1879,STB,2026,Junior,2
Susan,Barton,F,2022,1880,2022-1880,STB,2026,Junior,2
Christina,Romero,F,2022,1881,2022-1881,STL,2026,Junior,2
Jennifer,White,F,2022,1882,2022-1882,STM,2026,Junior,2
Brianna,Wilcox,F,2022,1883,2022-1883,STL,2026,Junior,2
Anna,Rodriguez,F,2022,1884,2022-1884,STC,2026,Junior,2
Sharon,Porter,F,2022,1885,2022-1885,STM,2026,Junior,2
Kimberly,Banks,F,2022,1886,2022-1886,STL,2026,Junior,2
Denise,Mccoy,F,2022,1887,2022-1887,STC,2026,Junior,2
Susan,Moore,F,2022,1888,2022-1888,STL,2026,Junior,2
Patricia,Wright,F,2022,1889,2022-1889,STB,2026,Junior,2
Cindy,Brooks,F,2022,1890,2022-1890,STL,2026,Junior,2
Debra,King,F,2022,1891,2022-1891,STC,2026,Junior,2
Stacey,Morris,F,2022,1892,2022-1892,STC,2026,Junior,2
Lisa,Tran,F,2022,1893,2022-1893,STL,2026,Junior,2
Christina,Hopkins,F,2022,1894,2022-1894,STL,2026,Junior,2
Amanda,Martin,F,2022,1895,2022-1895,STB,2026,Junior,2
Jessica,Phelps,F,2022,1896,2022-1896,STL,2026,Junior,2
Angela,Collins,F,2022,1897,2022-1897,STM,2026,Junior,2
Tina,Harrison,F,2022,1898,2022-1898,STB,2026,Junior,2
Donna,Carson,F,2022,1899,2022-1899,STC,2026,Junior,2
Samantha,Tran,F,2022,1900,2022-1900,STC,2026,Junior,2
Patricia,Scott,F,2022,1901,2022-1901,STM,2026,Junior,2
Megan,Wilson,F,2022,1902,2022-1902,STM,2026,Junior,2
Katie,Richards,F,2022,1903,2022-1903,STM,2026,Junior,2
Jennifer,Brooks,F,2022,1904,2022-1904,STB,2026,Junior,2
Lisa,Robinson,F,2022,1905,2022-1905,STL,2026,Junior,2
Amy,Gibbs,F,2022,1906,2022-1906,STL,2026,Junior,2
Kimberly,Burns,F,2022,1907,2022-1907,STB,2026,Junior,2
Isabella,Gordon,F,2022,1908,2022-1908,STL,2026,Junior,2
Holly,Gill,F,2022,1909,2022-1909,STB,2026,Junior,2
Sandra,Russo,F,2022,1910,2022-1910,STC,2026,Junior,2
Alexandra,Fritz,F,2022,1911,2022-1911,STC,2026,Junior,2
Kimberly,Burch,F,2022,1912,2022-1912,STL,2026,Junior,2
Angela,Ortiz,F,2022,1913,2022-1913,STM,2026,Junior,2
Carmen,Ramos,F,2022,1914,2022-1914,STB,2026,Junior,2
Melissa,Alvarez,F,2022,1915,2022-1915,STM,2026,Junior,2
Stephanie,Hill,F,2022,1916,2022-1916,STB,2026,Junior,2
Angela,Ward,F,2022,1917,2022-1917,STB,2026,Junior,2
Madison,Hudson,F,2022,1918,2022-1918,STB,2026,Junior,2
Amber,Gates,F,2022,1919,2022-1919,STL,2026,Junior,2
Karen,Lewis,F,2022,1920,2022-1920,STM,2026,Junior,2
Katherine,Christensen,F,2022,1921,2022-1921,STC,2026,Junior,2
Julie,Doyle,F,2022,1922,2022-1922,STB,2026,Junior,2
Amanda,Bullock,F,2022,1923,2022-1923,STL,2026,Junior,2
Brittney,Brown,F,2022,1924,2022-1924,STL,2026,Junior,2
Jessica,Cruz,F,2022,1925,2022-1925,STL,2026,Junior,2
Jessica,Johnson,F,2022,1926,2022-1926,STL,2026,Junior,2
Evelyn,Mcclure,F,2022,1927,2022-1927,STC,2026,Junior,2
Veronica,Hayes,F,2022,1928,2022-1928,STB,2026,Junior,2
Stephanie,Moore,F,2022,1929,2022-1929,STM,2026,Junior,2
Breanna,Nguyen,F,2022,1930,2022-1930,STM,2026,Junior,2
Patricia,Alvarez,F,2022,1931,2022-1931,STC,2026,Junior,2
Amber,Maxwell,F,2022,1932,2022-1932,STL,2026,Junior,2
Angela,Morgan,F,2022,1933,2022-1933,STC,2026,Junior,2
Sarah,Hernandez,F,2022,1934,2022-1934,STM,2026,Junior,2
Latasha,Byrd,F,2022,1935,2022-1935,STM,2026,Junior,2
Melissa,Medina,F,2022,1936,2022-1936,STM,2026,Junior,2
Tonya,Garcia,F,2022,1937,2022-1937,STC,2026,Junior,2
Janet,Smith,F,2022,1938,2022-1938,STL,2026,Junior,2
Laurie,Walker,F,2022,1939,2022-1939,STC,2026,Junior,2
Margaret,Kennedy,F,2022,1940,2022-1940,STC,2026,Junior,2
Martha,Johnston,F,2022,1941,2022-1941,STB,2026,Junior,2
Lisa,Baker,F,2022,1942,2022-1942,STC,2026,Junior,2
Meghan,Franco,F,2022,1943,2022-1943,STM,2026,Junior,2
Robin,Byrd,F,2022,1944,2022-1944,STC,2026,Junior,2
Jenna,Steele,F,2022,1945,2022-1945,STM,2026,Junior,2
Jenna,Wood,F,2022,1946,2022-1946,STM,2026,Junior,2
Mary,Mitchell,F,2022,1947,2022-1947,STB,2026,Junior,2
Carrie,Hughes,F,2022,1948,2022-1948,STB,2026,Junior,2
Adrienne,Bonilla,F,2022,1949,2022-1949,STC,2026,Junior,2
Jennifer,Davis,F,2022,1950,2022-1950,STC,2026,Junior,2
Tina,Phillips,F,2022,1951,2022-1951,STL,2026,Junior,2
Jennifer,Horton,F,2022,1952,2022-1952,STC,2026,Junior,2
Stephanie,Gonzalez,F,2022,1953,2022-1953,STB,2026,Junior,2
Doris,Singh,F,2022,1954,2022-1954,STB,2026,Junior,2
Susan,Evans,F,2022,1955,2022-1955,STC,2026,Junior,2
Diane,Hernandez,F,2022,1956,2022-1956,STB,2026,Junior,2
April,Woods,F,2022,1957,2022-1957,STB,2026,Junior,2
Kimberly,Moore,F,2022,1958,2022-1958,STL,2026,Junior,2
April,Bradley,F,2022,1959,2022-1959,STL,2026,Junior,2
Lynn,Gutierrez,F,2022,1960,2022-1960,STL,2026,Junior,2
Amy,Herman,F,2022,1961,2022-1961,STL,2026,Junior,2
Kimberly,Bowman,F,2022,1962,2022-1962,STM,2026,Junior,2
Jasmin,Gonzales,F,2022,1963,2022-1963,STB,2026,Junior,2
Elizabeth,Hahn,F,2022,1964,2022-1964,STC,2026,Junior,2
Julia,Moore,F,2022,1965,2022-1965,STB,2026,Junior,2
Nichole,Castillo,F,2022,1966,2022-1966,STC,2026,Junior,2
Megan,Burke,F,2022,1967,2022-1967,STM,2026,Junior,2
Susan,Lindsey,F,2022,1968,2022-1968,STL,2026,Junior,2
Vanessa,Monroe,F,2022,1969,2022-1969,STM,2026,Junior,2
Joy,May,F,2022,1970,2022-1970,STM,2026,Junior,2
Maria,Blackwell,F,2022,1971,2022-1971,STL,2026,Junior,2
Angela,Barr,F,2022,1972,2022-1972,STC,2026,Junior,2
Laura,Herrera,F,2022,1973,2022-1973,STB,2026,Junior,2
Deborah,Smith,F,2022,1974,2022-1974,STB,2026,Junior,2
Ashley,Downs,F,2022,1975,2022-1975,STL,2026,Junior,2
Kaitlyn,Harrison,F,2022,1976,2022-1976,STL,2026,Junior,2
Vanessa,Webb,F,2022,1977,2022-1977,STL,2026,Junior,2
Heather,Cantu,F,2022,1978,2022-1978,STL,2026,Junior,2
Jennifer,Oneal,F,2022,1979,2022-1979,STB,2026,Junior,2
Kelly,Martin,F,2022,1980,2022-1980,STL,2026,Junior,2
Rose,Durham,F,2022,1981,2022-1981,STM,2026,Junior,2
Michelle,Reyes,F,2022,1982,2022-1982,STL,2026,Junior,2
Laura,Palmer,F,2022,1983,2022-1983,STC,2026,Junior,2
Rebecca,Jones,F,2022,1984,2022-1984,STM,2026,Junior,2
Desiree,Morales,F,2022,1985,2022-1985,STL,2026,Junior,2
Cynthia,Underwood,F,2022,1986,2022-1986,STM,2026,Junior,2
Haley,Jackson,F,2022,1987,2022-1987,STL,2026,Junior,2
Anna,Copeland,F,2022,1988,2022-1988,STC,2026,Junior,2
Jennifer,Miller,F,2022,1989,2022-1989,STC,2026,Junior,2
Terry,Davis,F,2022,1990,2022-1990,STC,2026,Junior,2
Sheila,Trevino,F,2022,1991,2022-1991,STM,2026,Junior,2
Brittany,Cruz,F,2022,1992,2022-1992,STL,2026,Junior,2
Jessica,Phelps,F,2022,1993,2022-1993,STM,2026,Junior,2
Megan,Soto,F,2022,1994,2022-1994,STB,2026,Junior,2
Maureen,Dominguez,F,2022,1995,2022-1995,STL,2026,Junior,2
Barbara,Fischer,F,2022,1996,2022-1996,STM,2026,Junior,2
Samantha,Ellis,F,2022,1997,2022-1997,STM,2026,Junior,2
Karen,Sims,F,2022,1998,2022-1998,STL,2026,Junior,2
Teresa,Wade,F,2022,1999,2022-1999,STB,2026,Junior,2
Lauren,Kaufman,F,2022,2000,2022-2000,STM,2026,Junior,2
Vanessa,Parker,F,2022,2001,2022-2001,STM,2026,Junior,2
Ashley,Cooke,F,2022,2002,2022-2002,STL,2026,Junior,2
Amanda,Day,F,2022,2003,2022-2003,STB,2026,Junior,2
Andrew,Robinson,M,2022,2004,2022-2004,STM,2026,Junior,2
Christian,Pierce,M,2022,2005,2022-2005,STL,2026,Junior,2
Sean,Garcia,M,2022,2006,2022-2006,STC,2026,Junior,2
Steven,Miles,M,2022,2007,2022-2007,STL,2026,Junior,2
Nicholas,George,M,2022,2008,2022-2008,STB,2026,Junior,2
Anthony,Luna,M,2022,2009,2022-2009,STC,2026,Junior,2
Matthew,Thomas,M,2022,2010,2022-2010,STB,2026,Junior,2
Gerald,Ballard,M,2022,2011,2022-2011,STM,2026,Junior,2
Sean,Ward,M,2022,2012,2022-2012,STB,2026,Junior,2
Gerald,Walls,M,2022,2013,2022-2013,STC,2026,Junior,2
William,Larson,M,2022,2014,2022-2014,STM,2026,Junior,2
Stephen,Carey,M,2022,2015,2022-2015,STM,2026,Junior,2
Joseph,Hanna,M,2022,2016,2022-2016,STM,2026,Junior,2
Timothy,Robinson,M,2022,2017,2022-2017,STC,2026,Junior,2
William,Wright,M,2022,2018,2022-2018,STB,2026,Junior,2
Donald,Holmes,M,2022,2019,2022-2019,STB,2026,Junior,2
Tyler,Parrish,M,2022,2020,2022-2020,STC,2026,Junior,2
Derrick,Rivera,M,2022,2021,2022-2021,STM,2026,Junior,2
Richard,Mills,M,2022,2022,2022-2022,STM,2026,Junior,2
Christopher,Foster,M,2022,2023,2022-2023,STB,2026,Junior,2
Jeremy,Reyes,M,2022,2024,2022-2024,STL,2026,Junior,2
James,Terry,M,2022,2025,2022-2025,STB,2026,Junior,2
Russell,Patterson,M,2022,2026,2022-2026,STL,2026,Junior,2
Mathew,Sanders,M,2022,2027,2022-2027,STM,2026,Junior,2
Christopher,Walker,M,2022,2028,2022-2028,STB,2026,Junior,2
Eric,Harris,M,2022,2029,2022-2029,STM,2026,Junior,2
Travis,Rocha,M,2022,2030,2022-2030,STB,2026,Junior,2
Isaac,Marshall,M,2022,2031,2022-2031,STM,2026,Junior,2
Robert,Woods,M,2022,2032,2022-2032,STC,2026,Junior,2
Dillon,Stokes,M,2022,2033,2022-2033,STM,2026,Junior,2
William,Rice,M,2022,2034,2022-2034,STC,2026,Junior,2
Joshua,Vasquez,M,2022,2035,2022-2035,STC,2026,Junior,2
